"municipality_id","year","area","population","population_log","population_log_squared","elderly_share","population_density","log_population_density","pm10","elderly_pm10","hospital","unobserved_risk","year_centered","ordinary_mortality","previous_year_mortality","true_pandemic_effect","reporting_shock","observed_mortality_ideal","observed_mortality_failure"
2,2019,"Center",14386,9.5740184656442,91.6618295804961,23.9070573168775,199.48993129326,5.29576376534831,21.2006829749451,506.845943038962,0,-0.102505265195586,4,26.9071927072636,27.4091063006823,0,0,26.9071927072636,26.9071927072636
2,2020,"Center",14386,9.5740184656442,91.6618295804961,23.9070573168775,199.48993129326,5.29576376534831,21.2006829749451,506.845943038962,0,-0.102505265195586,5,28.4231608243064,26.9071927072636,4.84647241283822,1,33.2696332371446,34.2696332371446
3,2015,"North West",6884,8.83698100942289,78.0922333609007,29.3633249012393,100.850888839305,4.61364307783987,30.9091583116966,907.595657930187,1,-1.40259554374653,0,29.029566059914,29.029566059914,0,0,29.029566059914,29.029566059914
3,2016,"North West",6884,8.83698100942289,78.0922333609007,29.3633249012393,100.850888839305,4.61364307783987,30.9091583116966,907.595657930187,1,-1.40259554374653,1,27.0869563356534,29.029566059914,0,0,27.0869563356534,27.0869563356534
3,2017,"North West",6884,8.83698100942289,78.0922333609007,29.3633249012393,100.850888839305,4.61364307783987,30.9091583116966,907.595657930187,1,-1.40259554374653,2,29.8218917034371,27.0869563356534,0,0,29.8218917034371,29.8218917034371
3,2018,"North West",6884,8.83698100942289,78.0922333609007,29.3633249012393,100.850888839305,4.61364307783987,30.9091583116966,907.595657930187,1,-1.40259554374653,3,29.5277218379509,29.8218917034371,0,0,29.5277218379509,29.5277218379509
3,2019,"North West",6884,8.83698100942289,78.0922333609007,29.3633249012393,100.850888839305,4.61364307783987,30.9091583116966,907.595657930187,1,-1.40259554374653,4,28.9789919091783,29.5277218379509,0,0,28.9789919091783,28.9789919091783
3,2020,"North West",6884,8.83698100942289,78.0922333609007,29.3633249012393,100.850888839305,4.61364307783987,30.9091583116966,907.595657930187,1,-1.40259554374653,5,30.8687012397279,28.9789919091783,17.1262551206906,0,47.9949563604185,47.9949563604185
4,2015,"North West",3982,8.28942727418001,68.7146045339195,20.1177466372694,385.046606733733,5.9533643834123,33.7133579127027,678.236792779334,0,1.52125168619192,0,26.3330294245863,26.3330294245863,0,0,26.3330294245863,26.3330294245863
4,2016,"North West",3982,8.28942727418001,68.7146045339195,20.1177466372694,385.046606733733,5.9533643834123,33.7133579127027,678.236792779334,0,1.52125168619192,1,29.2302634717827,26.3330294245863,0,0,29.2302634717827,29.2302634717827
4,2017,"North West",3982,8.28942727418001,68.7146045339195,20.1177466372694,385.046606733733,5.9533643834123,33.7133579127027,678.236792779334,0,1.52125168619192,2,28.3141136061383,29.2302634717827,0,0,28.3141136061383,28.3141136061383
4,2018,"North West",3982,8.28942727418001,68.7146045339195,20.1177466372694,385.046606733733,5.9533643834123,33.7133579127027,678.236792779334,0,1.52125168619192,3,27.8090820310277,28.3141136061383,0,0,27.8090820310277,27.8090820310277
4,2019,"North West",3982,8.28942727418001,68.7146045339195,20.1177466372694,385.046606733733,5.9533643834123,33.7133579127027,678.236792779334,0,1.52125168619192,4,29.20411387194,27.8090820310277,0,0,29.20411387194,29.20411387194
4,2020,"North West",3982,8.28942727418001,68.7146045339195,20.1177466372694,385.046606733733,5.9533643834123,33.7133579127027,678.236792779334,0,1.52125168619192,5,28.7859158559594,29.20411387194,16.3055354837244,0,45.0914513396838,45.0914513396838
5,2015,"South and Islands",3587,8.18497332128901,66.9937882702129,23.8907750639684,256.764031206058,5.54815749660876,22.8290042469439,545.402605398117,1,-0.0343474656166524,0,26.5214718913319,26.5214718913319,0,0,26.5214718913319,26.5214718913319
5,2016,"South and Islands",3587,8.18497332128901,66.9937882702129,23.8907750639684,256.764031206058,5.54815749660876,22.8290042469439,545.402605398117,1,-0.0343474656166524,1,25.3942450907334,26.5214718913319,0,0,25.3942450907334,25.3942450907334
5,2017,"South and Islands",3587,8.18497332128901,66.9937882702129,23.8907750639684,256.764031206058,5.54815749660876,22.8290042469439,545.402605398117,1,-0.0343474656166524,2,23.7278792265483,25.3942450907334,0,0,23.7278792265483,23.7278792265483
5,2018,"South and Islands",3587,8.18497332128901,66.9937882702129,23.8907750639684,256.764031206058,5.54815749660876,22.8290042469439,545.402605398117,1,-0.0343474656166524,3,26.8803375376523,23.7278792265483,0,0,26.8803375376523,26.8803375376523
5,2019,"South and Islands",3587,8.18497332128901,66.9937882702129,23.8907750639684,256.764031206058,5.54815749660876,22.8290042469439,545.402605398117,1,-0.0343474656166524,4,27.4765471768368,26.8803375376523,0,0,27.4765471768368,27.4765471768368
5,2020,"South and Islands",3587,8.18497332128901,66.9937882702129,23.8907750639684,256.764031206058,5.54815749660876,22.8290042469439,545.402605398117,1,-0.0343474656166524,5,27.4727447008122,27.4765471768368,1.95866385405813,3,29.4314085548703,32.4314085548703
6,2015,"North East",6299,8.74820815114058,76.5311458556824,25.9914775873801,103.278331287714,4.6374275892401,26.2223346338362,681.557222924133,0,0.342352276402927,0,27.8534823543547,27.8534823543547,0,0,27.8534823543547,27.8534823543547
6,2016,"North East",6299,8.74820815114058,76.5311458556824,25.9914775873801,103.278331287714,4.6374275892401,26.2223346338362,681.557222924133,0,0.342352276402927,1,27.9504111301117,27.8534823543547,0,0,27.9504111301117,27.9504111301117
6,2017,"North East",6299,8.74820815114058,76.5311458556824,25.9914775873801,103.278331287714,4.6374275892401,26.2223346338362,681.557222924133,0,0.342352276402927,2,28.0018105768441,27.9504111301117,0,0,28.0018105768441,28.0018105768441
6,2018,"North East",6299,8.74820815114058,76.5311458556824,25.9914775873801,103.278331287714,4.6374275892401,26.2223346338362,681.557222924133,0,0.342352276402927,3,29.6092914848453,28.0018105768441,0,0,29.6092914848453,29.6092914848453
6,2019,"North East",6299,8.74820815114058,76.5311458556824,25.9914775873801,103.278331287714,4.6374275892401,26.2223346338362,681.557222924133,0,0.342352276402927,4,27.6558310628478,29.6092914848453,0,0,27.6558310628478,27.6558310628478
6,2020,"North East",6299,8.74820815114058,76.5311458556824,25.9914775873801,103.278331287714,4.6374275892401,26.2223346338362,681.557222924133,0,0.342352276402927,5,29.5110435871732,27.6558310628478,10.4272742587159,0,39.9383178458891,39.9383178458891
7,2015,"South and Islands",4801,8.47649145982425,71.8509074684734,21.2940430517708,78.4633743319657,4.36263194689163,12,255.528516621249,0,-1.936613444441,0,20.9854695665869,20.9854695665869,0,0,20.9854695665869,20.9854695665869
7,2016,"South and Islands",4801,8.47649145982425,71.8509074684734,21.2940430517708,78.4633743319657,4.36263194689163,12,255.528516621249,0,-1.936613444441,1,20.1395107962858,20.9854695665869,0,0,20.1395107962858,20.1395107962858
7,2017,"South and Islands",4801,8.47649145982425,71.8509074684734,21.2940430517708,78.4633743319657,4.36263194689163,12,255.528516621249,0,-1.936613444441,2,20.6221240636557,20.1395107962858,0,0,20.6221240636557,20.6221240636557
7,2018,"South and Islands",4801,8.47649145982425,71.8509074684734,21.2940430517708,78.4633743319657,4.36263194689163,12,255.528516621249,0,-1.936613444441,3,21.0197695401617,20.6221240636557,0,0,21.0197695401617,21.0197695401617
7,2019,"South and Islands",4801,8.47649145982425,71.8509074684734,21.2940430517708,78.4633743319657,4.36263194689163,12,255.528516621249,0,-1.936613444441,4,21.4613357325205,21.0197695401617,0,0,21.4613357325205,21.4613357325205
7,2020,"South and Islands",4801,8.47649145982425,71.8509074684734,21.2940430517708,78.4633743319657,4.36263194689163,12,255.528516621249,0,-1.936613444441,5,22.5170090705947,21.4613357325205,0.914993035430316,3,23.4320021060251,26.4320021060251
8,2015,"South and Islands",1830,7.5118138441999,56.4273472299133,21.7363711877759,167.003260092106,5.11801333373583,21.3553858176639,464.188592990908,0,1.39367097976495,0,25.8701788801232,25.8701788801232,0,0,25.8701788801232,25.8701788801232
8,2016,"South and Islands",1830,7.5118138441999,56.4273472299133,21.7363711877759,167.003260092106,5.11801333373583,21.3553858176639,464.188592990908,0,1.39367097976495,1,24.4931577546351,25.8701788801232,0,0,24.4931577546351,24.4931577546351
8,2017,"South and Islands",1830,7.5118138441999,56.4273472299133,21.7363711877759,167.003260092106,5.11801333373583,21.3553858176639,464.188592990908,0,1.39367097976495,2,25.7357057958882,24.4931577546351,0,0,25.7357057958882,25.7357057958882
8,2018,"South and Islands",1830,7.5118138441999,56.4273472299133,21.7363711877759,167.003260092106,5.11801333373583,21.3553858176639,464.188592990908,0,1.39367097976495,3,27.1628923427659,25.7357057958882,0,0,27.1628923427659,27.1628923427659
8,2019,"South and Islands",1830,7.5118138441999,56.4273472299133,21.7363711877759,167.003260092106,5.11801333373583,21.3553858176639,464.188592990908,0,1.39367097976495,4,26.1408069593151,27.1628923427659,0,0,26.1408069593151,26.1408069593151
8,2020,"South and Islands",1830,7.5118138441999,56.4273472299133,21.7363711877759,167.003260092106,5.11801333373583,21.3553858176639,464.188592990908,0,1.39367097976495,5,27.2786396565621,26.1408069593151,1.61852613762735,3,28.8971657941895,31.8971657941895
9,2015,"North East",1290,7.16218484888405,51.2968918095842,23.3533679380232,132.314383324117,4.88518078270303,25.8886651667357,604.587523063063,0,-0.157522735618335,0,26.4164385524641,26.4164385524641,0,0,26.4164385524641,26.4164385524641
9,2016,"North East",1290,7.16218484888405,51.2968918095842,23.3533679380232,132.314383324117,4.88518078270303,25.8886651667357,604.587523063063,0,-0.157522735618335,1,27.1165476877963,26.4164385524641,0,0,27.1165476877963,27.1165476877963
9,2017,"North East",1290,7.16218484888405,51.2968918095842,23.3533679380232,132.314383324117,4.88518078270303,25.8886651667357,604.587523063063,0,-0.157522735618335,2,27.5820142309574,27.1165476877963,0,0,27.5820142309574,27.5820142309574
9,2018,"North East",1290,7.16218484888405,51.2968918095842,23.3533679380232,132.314383324117,4.88518078270303,25.8886651667357,604.587523063063,0,-0.157522735618335,3,25.7656899727308,27.5820142309574,0,0,25.7656899727308,25.7656899727308
9,2019,"North East",1290,7.16218484888405,51.2968918095842,23.3533679380232,132.314383324117,4.88518078270303,25.8886651667357,604.587523063063,0,-0.157522735618335,4,26.4256304170177,25.7656899727308,0,0,26.4256304170177,26.4256304170177
9,2020,"North East",1290,7.16218484888405,51.2968918095842,23.3533679380232,132.314383324117,4.88518078270303,25.8886651667357,604.587523063063,0,-0.157522735618335,5,26.6445229397462,26.4256304170177,10.1137253345896,0,36.7582482743358,36.7582482743358
10,2015,"North East",2754,7.9207715144254,62.7386213837329,23.211262370144,67.7980992364357,4.21653415969253,36.6407212003251,850.477393212041,0,0.284345678893564,0,25.5415049915368,25.5415049915368,0,0,25.5415049915368,25.5415049915368
10,2016,"North East",2754,7.9207715144254,62.7386213837329,23.211262370144,67.7980992364357,4.21653415969253,36.6407212003251,850.477393212041,0,0.284345678893564,1,27.0062274009054,25.5415049915368,0,0,27.0062274009054,27.0062274009054
10,2017,"North East",2754,7.9207715144254,62.7386213837329,23.211262370144,67.7980992364357,4.21653415969253,36.6407212003251,850.477393212041,0,0.284345678893564,2,27.0464866150451,27.0062274009054,0,0,27.0464866150451,27.0464866150451
10,2018,"North East",2754,7.9207715144254,62.7386213837329,23.211262370144,67.7980992364357,4.21653415969253,36.6407212003251,850.477393212041,0,0.284345678893564,3,27.5721372581186,27.0464866150451,0,0,27.5721372581186,27.5721372581186
10,2019,"North East",2754,7.9207715144254,62.7386213837329,23.211262370144,67.7980992364357,4.21653415969253,36.6407212003251,850.477393212041,0,0.284345678893564,4,27.7629231618064,27.5721372581186,0,0,27.7629231618064,27.7629231618064
10,2020,"North East",2754,7.9207715144254,62.7386213837329,23.211262370144,67.7980992364357,4.21653415969253,36.6407212003251,850.477393212041,0,0.284345678893564,5,27.8804973548588,27.7629231618064,10.8507376444741,0,38.7312349993329,38.7312349993329
11,2015,"South and Islands",4848,8.48633727517333,72.0179203479963,21.5238464536095,223.44217233119,5.40915264380229,23.1413747201262,498.091396201437,0,-0.259634480914693,0,24.5613886256484,24.5613886256484,0,0,24.5613886256484,24.5613886256484
11,2016,"South and Islands",4848,8.48633727517333,72.0179203479963,21.5238464536095,223.44217233119,5.40915264380229,23.1413747201262,498.091396201437,0,-0.259634480914693,1,23.7233617652245,24.5613886256484,0,0,23.7233617652245,23.7233617652245
11,2017,"South and Islands",4848,8.48633727517333,72.0179203479963,21.5238464536095,223.44217233119,5.40915264380229,23.1413747201262,498.091396201437,0,-0.259634480914693,2,24.4365573337258,23.7233617652245,0,0,24.4365573337258,24.4365573337258
11,2018,"South and Islands",4848,8.48633727517333,72.0179203479963,21.5238464536095,223.44217233119,5.40915264380229,23.1413747201262,498.091396201437,0,-0.259634480914693,3,24.1178040338915,24.4365573337258,0,0,24.1178040338915,24.1178040338915
11,2019,"South and Islands",4848,8.48633727517333,72.0179203479963,21.5238464536095,223.44217233119,5.40915264380229,23.1413747201262,498.091396201437,0,-0.259634480914693,4,24.829923388856,24.1178040338915,0,0,24.829923388856,24.829923388856
11,2020,"South and Islands",4848,8.48633727517333,72.0179203479963,21.5238464536095,223.44217233119,5.40915264380229,23.1413747201262,498.091396201437,0,-0.259634480914693,5,24.6487396301726,24.829923388856,1.72016764004141,3,26.368907270214,29.368907270214
12,2015,"Center",1294,7.16586168199184,51.3495736454389,20.6375578294386,225.10557686742,5.41656952267207,25.1788443701807,519.62985676804,0,1.24426604074983,0,27.0757687663712,27.0757687663712,0,0,27.0757687663712,27.0757687663712
12,2016,"Center",1294,7.16586168199184,51.3495736454389,20.6375578294386,225.10557686742,5.41656952267207,25.1788443701807,519.62985676804,0,1.24426604074983,1,27.3595013510361,27.0757687663712,0,0,27.3595013510361,27.3595013510361
12,2017,"Center",1294,7.16586168199184,51.3495736454389,20.6375578294386,225.10557686742,5.41656952267207,25.1788443701807,519.62985676804,0,1.24426604074983,2,26.1924835445976,27.3595013510361,0,0,26.1924835445976,26.1924835445976
12,2018,"Center",1294,7.16586168199184,51.3495736454389,20.6375578294386,225.10557686742,5.41656952267207,25.1788443701807,519.62985676804,0,1.24426604074983,3,25.9712461780245,26.1924835445976,0,0,25.9712461780245,25.9712461780245
12,2019,"Center",1294,7.16586168199184,51.3495736454389,20.6375578294386,225.10557686742,5.41656952267207,25.1788443701807,519.62985676804,0,1.24426604074983,4,27.3031650458502,25.9712461780245,0,0,27.3031650458502,27.3031650458502
12,2020,"Center",1294,7.16586168199184,51.3495736454389,20.6375578294386,225.10557686742,5.41656952267207,25.1788443701807,519.62985676804,0,1.24426604074983,5,27.9541393184479,27.3031650458502,4.76529876688643,1,32.7194380853344,33.7194380853344
13,2015,"North West",7482,8.92020760247728,79.5701036712935,20.447922946792,261.879555042833,5.56788468448344,33.636038686689,687.78712730073,0,0.174944000493445,0,25.725731349178,25.725731349178,0,0,25.725731349178,25.725731349178
13,2016,"North West",7482,8.92020760247728,79.5701036712935,20.447922946792,261.879555042833,5.56788468448344,33.636038686689,687.78712730073,0,0.174944000493445,1,26.9250122485319,25.725731349178,0,0,26.9250122485319,26.9250122485319
13,2017,"North West",7482,8.92020760247728,79.5701036712935,20.447922946792,261.879555042833,5.56788468448344,33.636038686689,687.78712730073,0,0.174944000493445,2,26.3028440490735,26.9250122485319,0,0,26.3028440490735,26.3028440490735
13,2018,"North West",7482,8.92020760247728,79.5701036712935,20.447922946792,261.879555042833,5.56788468448344,33.636038686689,687.78712730073,0,0.174944000493445,3,26.7461565604216,26.3028440490735,0,0,26.7461565604216,26.7461565604216
13,2019,"North West",7482,8.92020760247728,79.5701036712935,20.447922946792,261.879555042833,5.56788468448344,33.636038686689,687.78712730073,0,0.174944000493445,4,27.5755037438962,26.7461565604216,0,0,27.5755037438962,27.5755037438962
13,2020,"North West",7482,8.92020760247728,79.5701036712935,20.447922946792,261.879555042833,5.56788468448344,33.636038686689,687.78712730073,0,0.174944000493445,5,28.4960811005113,27.5755037438962,16.3364425319509,0,44.8325236324622,44.8325236324622
14,2015,"North West",1005,6.91277249764589,47.7864236042094,27.328868627968,256.495065275403,5.54710942573337,27.0393474811807,738.954775099164,0,-0.012820598096498,0,29.0700616781727,29.0700616781727,0,0,29.0700616781727,29.0700616781727
14,2016,"North West",1005,6.91277249764589,47.7864236042094,27.328868627968,256.495065275403,5.54710942573337,27.0393474811807,738.954775099164,0,-0.012820598096498,1,29.3182637490109,29.0700616781727,0,0,29.3182637490109,29.3182637490109
14,2017,"North West",1005,6.91277249764589,47.7864236042094,27.328868627968,256.495065275403,5.54710942573337,27.0393474811807,738.954775099164,0,-0.012820598096498,2,29.3967811993085,29.3182637490109,0,0,29.3967811993085,29.3967811993085
14,2018,"North West",1005,6.91277249764589,47.7864236042094,27.328868627968,256.495065275403,5.54710942573337,27.0393474811807,738.954775099164,0,-0.012820598096498,3,29.6714672010344,29.3967811993085,0,0,29.6714672010344,29.6714672010344
14,2019,"North West",1005,6.91277249764589,47.7864236042094,27.328868627968,256.495065275403,5.54710942573337,27.0393474811807,738.954775099164,0,-0.012820598096498,4,30.6774365765926,29.6714672010344,0,0,30.6774365765926,30.6774365765926
14,2020,"North West",1005,6.91277249764589,47.7864236042094,27.328868627968,256.495065275403,5.54710942573337,27.0393474811807,738.954775099164,0,-0.012820598096498,5,30.2837905810738,30.6774365765926,16.6315781724947,0,46.9153687535685,46.9153687535685
15,2015,"Center",719,6.57721184818334,43.2597156958833,18.7175132938513,70.6912453112666,4.25832173654017,34.4408466476493,644.64700497887,0,0.902773355888619,0,25.0863883521112,25.0863883521112,0,0,25.0863883521112,25.0863883521112
15,2016,"Center",719,6.57721184818334,43.2597156958833,18.7175132938513,70.6912453112666,4.25832173654017,34.4408466476493,644.64700497887,0,0.902773355888619,1,24.2093576301236,25.0863883521112,0,0,24.2093576301236,24.2093576301236
15,2017,"Center",719,6.57721184818334,43.2597156958833,18.7175132938513,70.6912453112666,4.25832173654017,34.4408466476493,644.64700497887,0,0.902773355888619,2,24.0092657637806,24.2093576301236,0,0,24.0092657637806,24.0092657637806
15,2018,"Center",719,6.57721184818334,43.2597156958833,18.7175132938513,70.6912453112666,4.25832173654017,34.4408466476493,644.64700497887,0,0.902773355888619,3,25.0891649986633,24.0092657637806,0,0,25.0891649986633,25.0891649986633
15,2019,"Center",719,6.57721184818334,43.2597156958833,18.7175132938513,70.6912453112666,4.25832173654017,34.4408466476493,644.64700497887,0,0.902773355888619,4,25.5305335153431,25.0891649986633,0,0,25.5305335153431,25.5305335153431
15,2020,"Center",719,6.57721184818334,43.2597156958833,18.7175132938513,70.6912453112666,4.25832173654017,34.4408466476493,644.64700497887,0,0.902773355888619,5,24.7292745194697,25.5305335153431,5.20243402739463,1,29.9317085468643,30.9317085468643
16,2015,"South and Islands",4172,8.33623312119931,69.4927826509803,17.2199381852919,65.0011395371597,4.17440480108288,26.0189371414685,448.044489223083,0,-0.874708957283175,0,21.5428453161142,21.5428453161142,0,0,21.5428453161142,21.5428453161142
16,2016,"South and Islands",4172,8.33623312119931,69.4927826509803,17.2199381852919,65.0011395371597,4.17440480108288,26.0189371414685,448.044489223083,0,-0.874708957283175,1,21.1769504691492,21.5428453161142,0,0,21.1769504691492,21.1769504691492
16,2017,"South and Islands",4172,8.33623312119931,69.4927826509803,17.2199381852919,65.0011395371597,4.17440480108288,26.0189371414685,448.044489223083,0,-0.874708957283175,2,21.5316556917241,21.1769504691492,0,0,21.5316556917241,21.5316556917241
16,2018,"South and Islands",4172,8.33623312119931,69.4927826509803,17.2199381852919,65.0011395371597,4.17440480108288,26.0189371414685,448.044489223083,0,-0.874708957283175,3,20.2324390463957,21.5316556917241,0,0,20.2324390463957,20.2324390463957
16,2019,"South and Islands",4172,8.33623312119931,69.4927826509803,17.2199381852919,65.0011395371597,4.17440480108288,26.0189371414685,448.044489223083,0,-0.874708957283175,4,20.8728141762534,20.2324390463957,0,0,20.8728141762534,20.8728141762534
16,2020,"South and Islands",4172,8.33623312119931,69.4927826509803,17.2199381852919,65.0011395371597,4.17440480108288,26.0189371414685,448.044489223083,0,-0.874708957283175,5,21.8610452603894,20.8728141762534,1.44816710002044,3,23.3092123604099,26.3092123604099
17,2015,"Center",6628,8.79910823977861,77.4243058153399,31.633656954978,228.821698353811,5.4329430904715,27.5263100522006,870.757849427675,1,0.857702848510357,0,31.1169743188795,31.1169743188795,0,0,31.1169743188795,31.1169743188795
17,2016,"Center",6628,8.79910823977861,77.4243058153399,31.633656954978,228.821698353811,5.4329430904715,27.5263100522006,870.757849427675,1,0.857702848510357,1,31.4865830692276,31.1169743188795,0,0,31.4865830692276,31.4865830692276
17,2017,"Center",6628,8.79910823977861,77.4243058153399,31.633656954978,228.821698353811,5.4329430904715,27.5263100522006,870.757849427675,1,0.857702848510357,2,32.2546655494922,31.4865830692276,0,0,32.2546655494922,32.2546655494922
17,2018,"Center",6628,8.79910823977861,77.4243058153399,31.633656954978,228.821698353811,5.4329430904715,27.5263100522006,870.757849427675,1,0.857702848510357,3,32.3806890711697,32.2546655494922,0,0,32.3806890711697,32.3806890711697
17,2019,"Center",6628,8.79910823977861,77.4243058153399,31.633656954978,228.821698353811,5.4329430904715,27.5263100522006,870.757849427675,1,0.857702848510357,4,32.5089518206166,32.3806890711697,0,0,32.5089518206166,32.5089518206166
17,2020,"Center",6628,8.79910823977861,77.4243058153399,31.633656954978,228.821698353811,5.4329430904715,27.5263100522006,870.757849427675,1,0.857702848510357,5,32.0925105248977,32.5089518206166,6.13919226843715,1,38.2317027933349,39.2317027933349
18,2015,"Center",9536,9.16284538768411,83.957735598604,21.6560360556492,107.322095596264,4.67583455198124,23.0590144434687,499.366848195495,1,0.190456751900787,0,24.8690971395098,24.8690971395098,0,0,24.8690971395098,24.8690971395098
18,2016,"Center",9536,9.16284538768411,83.957735598604,21.6560360556492,107.322095596264,4.67583455198124,23.0590144434687,499.366848195495,1,0.190456751900787,1,25.7481400287529,24.8690971395098,0,0,25.7481400287529,25.7481400287529
18,2017,"Center",9536,9.16284538768411,83.957735598604,21.6560360556492,107.322095596264,4.67583455198124,23.0590144434687,499.366848195495,1,0.190456751900787,2,25.9839235264208,25.7481400287529,0,0,25.9839235264208,25.9839235264208
18,2018,"Center",9536,9.16284538768411,83.957735598604,21.6560360556492,107.322095596264,4.67583455198124,23.0590144434687,499.366848195495,1,0.190456751900787,3,27.5615764559981,25.9839235264208,0,0,27.5615764559981,27.5615764559981
18,2019,"Center",9536,9.16284538768411,83.957735598604,21.6560360556492,107.322095596264,4.67583455198124,23.0590144434687,499.366848195495,1,0.190456751900787,4,26.8765062839497,27.5615764559981,0,0,26.8765062839497,26.8765062839497
18,2020,"Center",9536,9.16284538768411,83.957735598604,21.6560360556492,107.322095596264,4.67583455198124,23.0590144434687,499.366848195495,1,0.190456751900787,5,27.6483854395657,26.8765062839497,4.72894327689976,1,32.3773287164655,33.3773287164655
19,2015,"North East",600,5.98467535142645,35.8163390619713,17.7943905018863,72.7233808011914,4.28666293945401,23.035829456374,409.908544881574,0,0.0605462911258852,0,23.7457271321894,23.7457271321894,0,0,23.7457271321894,23.7457271321894
19,2016,"North East",600,5.98467535142645,35.8163390619713,17.7943905018863,72.7233808011914,4.28666293945401,23.035829456374,409.908544881574,0,0.0605462911258852,1,24.4148357448127,23.7457271321894,0,0,24.4148357448127,24.4148357448127
19,2017,"North East",600,5.98467535142645,35.8163390619713,17.7943905018863,72.7233808011914,4.28666293945401,23.035829456374,409.908544881574,0,0.0605462911258852,2,23.9837559313215,24.4148357448127,0,0,23.9837559313215,23.9837559313215
19,2018,"North East",600,5.98467535142645,35.8163390619713,17.7943905018863,72.7233808011914,4.28666293945401,23.035829456374,409.908544881574,0,0.0605462911258852,3,22.9745874887977,23.9837559313215,0,0,22.9745874887977,22.9745874887977
19,2019,"North East",600,5.98467535142645,35.8163390619713,17.7943905018863,72.7233808011914,4.28666293945401,23.035829456374,409.908544881574,0,0.0605462911258852,4,23.3304830776877,22.9745874887977,0,0,23.3304830776877,23.3304830776877
19,2020,"North East",600,5.98467535142645,35.8163390619713,17.7943905018863,72.7233808011914,4.28666293945401,23.035829456374,409.908544881574,0,0.0605462911258852,5,24.297616675145,23.3304830776877,9.3025393168892,0,33.6001559920342,33.6001559920342
20,2015,"North West",6085,8.7135303524629,75.9256112032922,25.7604526501476,620.454507927329,6.43045228677136,27.3097708223983,703.512058156774,0,-0.038340829443112,0,29.9738376399857,29.9738376399857,0,0,29.9738376399857,29.9738376399857
20,2016,"North West",6085,8.7135303524629,75.9256112032922,25.7604526501476,620.454507927329,6.43045228677136,27.3097708223983,703.512058156774,0,-0.038340829443112,1,28.7838748480466,29.9738376399857,0,0,28.7838748480466,28.7838748480466
20,2017,"North West",6085,8.7135303524629,75.9256112032922,25.7604526501476,620.454507927329,6.43045228677136,27.3097708223983,703.512058156774,0,-0.038340829443112,2,29.165158013184,28.7838748480466,0,0,29.165158013184,29.165158013184
20,2018,"North West",6085,8.7135303524629,75.9256112032922,25.7604526501476,620.454507927329,6.43045228677136,27.3097708223983,703.512058156774,0,-0.038340829443112,3,28.9450205208296,29.165158013184,0,0,28.9450205208296,28.9450205208296
